region,position,month,day,year,region.1,streams,artist,track_name,track_id,duration_ms,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
nl,36,12,28,2018,nl,64264,Caza,POSITIE,5dVXY5359o7XBmfoNCBMxg,200971,4,0.7929999999999999,0.875,6,-6.872000000000001,1,0.124,0.0117,2.01e-06,0.0757,0.8079999999999999,103.022
nl,60,12,31,2018,nl,54760,Kool & The Gang,Celebration,0CUEc6T65lrU6rVW3HVYsl,221093,4,0.8290000000000001,0.8390000000000001,1,-5.251,1,0.0443,0.0993,0.0201,0.0491,0.96,121.589
nl,63,12,31,2018,nl,52611,André Hazes Jr.,Leef,1MZkpg4JmhAWCvysue8VDd,219027,4,0.6509999999999999,0.718,9,-7.247000000000001,0,0.0423,0.26,0.0,0.224,0.7959999999999999,121.035
nl,64,12,31,2018,nl,52530,ABBA,Dancing Queen,4NtUY5IGzHCaqfZemmAu56,230693,4,0.539,0.884,9,-6.53,1,0.0403,0.382,0.0016600000000000002,0.76,0.752,100.812
nl,92,12,31,2018,nl,43691,Prince,1999,2H7PHVdQ3mXqEHXcvclTB0,379267,4,0.866,0.73,5,-8.201,1,0.0767,0.13699999999999998,0.0,0.0843,0.625,118.523
nl,98,12,31,2018,nl,42561,Guus Meeuwis,Brabant,0GiWi4EkPduFWHQyhiKpRB,210173,4,0.407,0.466,7,-7.0539999999999985,1,0.0311,0.561,0.00894,0.103,0.387,81.568
de,3,1,1,2017,de,181869,Mark Forster,Chöre,2nYpbaLykC2cjU8Yt5KF1v,208280,4,0.773,0.623,6,-6.172999999999999,0,0.0377,0.22,0.0,0.389,0.7140000000000001,129.96200000000002
de,7,1,1,2017,de,165064,Alle Farben,Bad Ideas,76gwG061wqdatYhicO2hG4,166213,4,0.7490000000000001,0.71,7,-6.63,1,0.0331,0.0163,0.0237,0.0892,0.6779999999999999,120.005
de,8,1,1,2017,de,164441,Bonez MC,Ohne mein Team,05Mp2UJulSttxQ4E6hQPH3,188504,4,0.7659999999999999,0.8,1,-6.062,0,0.0938,0.16,1.6e-05,0.0744,0.635,129.999
de,22,1,1,2017,de,123160,Bonez MC,Palmen aus Gold,0t4v7Q4yzb9SOQohayL33W,201988,4,0.733,0.727,4,-5.77,0,0.127,0.149,0.00201,0.5539999999999999,0.211,96.017
de,23,1,1,2017,de,119749,KC Rebell,iPhone 17 (feat. Moé),6rwCkGBh7CV6pcdxZKbcsG,184179,4,0.622,0.628,6,-8.285,0,0.117,0.0127,0.0,0.0507,0.541,92.839
de,25,1,1,2017,de,110541,Bonez MC,Palmen aus Plastik,6wHRm1KR8pzVDPdmR6Qovj,184996,4,0.643,0.67,9,-7.074,0,0.0538,0.0107,0.00162,0.292,0.321,104.906
de,31,1,1,2017,de,105511,Miami Yacine,Kokaina,2KHbPYI22yWIOgWUsApYIS,201980,4,0.882,0.506,2,-10.104,1,0.274,0.0638,0.0,0.133,0.537,132.89700000000002
de,35,1,1,2017,de,101580,Felix Jaehn,Bonfire,5hz9DEkahyWoTs3rxJOTtw,183003,4,0.7709999999999999,0.785,2,-3.915,0,0.0832,0.064,1.27e-05,0.085,0.334,111.065
de,38,1,1,2017,de,94313,Lost Frequencies,What Is Love 2016,5hIR7SX1fSrr5evIAPDY5o,188147,4,0.7879999999999999,0.563,1,-7.093,0,0.0447,0.122,0.000196,0.0946,0.349,124.995
de,42,1,1,2017,de,87306,Bonez MC,An ihnen vorbei,7istTRCq9OK5cEC8sPAc50,200540,4,0.675,0.57,11,-8.199,0,0.392,0.46,0.000945,0.0881,0.588,192.127
de,43,1,1,2017,de,86059,Lil' Kleine,Stoff und Schnaps,463oFGElXVcP8ueC72zvMj,146000,4,0.946,0.804,11,-4.7639999999999985,0,0.0594,0.0513,0.0,0.0836,0.747,120.037
de,44,1,1,2017,de,82573,257ers,Holz,7eINNUMHd6YAPldsUlCz9q,188647,4,0.88,0.6659999999999999,1,-7.667999999999998,0,0.237,0.0274,0.0,0.0585,0.911,87.98100000000002
de,54,1,1,2017,de,68404,Gzuz,10 Jahre,3KbCjPkewCmJt09FYtyVK5,227687,5,0.628,0.813,0,-6.874,1,0.36,0.0662,0.0,0.287,0.399,123.399
de,60,1,1,2017,de,63673,Beginner,Ahnma,5CXjevTAQIYO1Z0yyiOOno,253680,4,0.563,0.7559999999999999,7,-7.112,1,0.402,0.246,0.0,0.618,0.376,80.881
de,62,1,1,2017,de,62972,Max Giesinger,Wenn sie tanzt,5yKfZwcuSoEkOemLJX6hEm,211027,4,0.6459999999999999,0.7140000000000001,0,-6.559,1,0.0387,0.0516,0.0,0.146,0.349,117.036
de,64,1,1,2017,de,62168,Maxwell,Safari,6hjck7ERXicpsW51UkdHCA,158969,4,0.8340000000000001,0.768,8,-7.767,0,0.205,0.243,5.18e-06,0.142,0.738,129.996
de,74,1,1,2017,de,54701,Bonez MC,Mörder,6v6xHeuMLbCuddN0ETrGhs,214732,4,0.6829999999999999,0.695,11,-7.3210000000000015,0,0.152,0.309,0.0,0.107,0.486,90.006
de,83,1,1,2017,de,48842,Andreas Gabalier,Hulapalu,7zja6rwquGA6vzLolzKrda,180253,4,0.705,0.68,0,-4.674,1,0.0491,0.5,0.0,0.617,0.679,124.981
de,86,1,1,2017,de,46070,RHODES,Your Soul (Holding On),4nxvRweTK5ZZhbH3G7PuEn,162920,4,0.532,0.746,5,-5.825,1,0.0382,0.0113,1.23e-06,0.181,0.265,116.119
de,88,1,1,2017,de,45811,A R I Z O N A,I Was Wrong - Robin Schulz Remix,3TZ3MiMILR5wrQbbWiFUwI,220678,4,0.654,0.7609999999999999,6,-7.0939999999999985,1,0.049,0.373,0.007109999999999998,0.0956,0.546,117.99
de,95,1,1,2017,de,42875,Disturbed,The Sound Of Silence,0eZBeB2xFIS65jQHerispi,248467,4,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794
de,99,1,1,2017,de,42138,Stereoact,Die Immer Lacht - Radio 2016 Mix,2qOMpFfLZ0agDTouBxUDCb,210573,4,0.7040000000000001,0.511,4,-8.953,0,0.0567,0.051,1.17e-05,0.193,0.475,128.025
de,74,1,2,2017,de,52769,Bonez MC,Skandale,369SOcTvxnm9DWYIzoNzal,194510,4,0.7190000000000001,0.8370000000000001,9,-5.109,0,0.222,0.119,7.77e-05,0.0583,0.5710000000000001,99.073
de,80,1,2,2017,de,50344,Azet,Patte fließt,24QLjRdXiJdhuzzaXg9mqK,196971,4,0.7040000000000001,0.685,6,-6.931,0,0.17800000000000002,0.117,0.0,0.0647,0.556,92.851
de,94,1,2,2017,de,45128,Bonez MC,Großes Kaliber,1KiA2qmRxsedA1mKPceIov,184242,5,0.547,0.759,0,-5.109,1,0.4,0.225,4.09e-06,0.623,0.713,120.897
de,95,1,2,2017,de,44156,Yvonne Catterfeld,Irgendwas (feat. Bengio),3qlF4ENgFTbAbPZfFF9lxt,213721,4,0.43,0.457,5,-8.923,1,0.0616,0.16699999999999998,2.9100000000000006e-05,0.202,0.132,82.54700000000003
de,96,1,2,2017,de,44005,Ali Bumaye,Sex ohne Grund (feat. Shindy),7cufww06qM0dH2rpkch4fi,187760,4,0.899,0.6,0,-7.0520000000000005,0,0.327,0.16699999999999998,0.0,0.0469,0.685,93.982
de,98,1,3,2017,de,41328,Bonez MC,Atramis,4i9ZRPZbz683dAMVSU4zlm,176049,4,0.733,0.6729999999999999,0,-6.9460000000000015,0,0.202,0.484,7.28e-05,0.145,0.454,119.992
de,73,1,6,2017,de,58257,Bilderbuch,Bungalow,0xCXcq4y44uHJtJ7zZDF3d,222680,4,0.705,0.845,7,-5.497999999999998,1,0.128,0.0341,0.00351,0.134,0.57,91.19
de,98,1,6,2017,de,48676,Stereoact,Nummer Eins,6yxQYuItvkkjEDGvORwzeD,178703,4,0.7829999999999999,0.649,8,-5.352,1,0.0637,0.032,0.0,0.34700000000000003,0.657,122.991
de,96,1,9,2017,de,39843,Maxwell,Spielplatz,14OLkF8PnpsE7z9zt7FMu1,155540,4,0.865,0.742,6,-6.483,1,0.179,0.208,2.29e-05,0.112,0.7140000000000001,124.052
de,70,1,13,2017,de,66676,Topic,Break My Habits,5DunkTHxwszBIlEdBeyU6q,173000,4,0.603,0.6940000000000001,11,-6.472,0,0.055,0.017,0.0,0.0911,0.588,145.167
de,90,1,16,2017,de,41506,Capital Bra,Es geht ums Geschäft,67Igkn3LegGXD5Xe0yjJVM,156613,4,0.5710000000000001,0.917,2,-3.998,1,0.358,0.0787,0.0,0.14300000000000002,0.406,92.589
de,64,1,20,2017,de,70712,SDP,So schön kaputt,6I8R2dillIEsMrBm6IZqxv,195000,4,0.7390000000000001,0.743,8,-6.1,0,0.0579,0.322,0.0,0.11,0.684,115.034
de,79,1,20,2017,de,55166,Charlie Cunningham,Minimum,1nTgtGpUoKpA97ZbgZPiZR,194907,4,0.4920000000000001,0.841,0,-9.181,0,0.0904,0.7290000000000001,0.00027,0.101,0.313,177.86900000000003
de,95,1,20,2017,de,48431,Maggie Rogers,On + Off,6HzDEVbfnDD1p0qFKqiZWU,221533,4,0.578,0.5820000000000001,4,-7.278,1,0.0413,0.151,2.23e-05,0.394,0.236,129.969
de,98,1,21,2017,de,48566,SRTW,Whispering Still (feat. Charity Children) - Little Rose Remix,3D3Tkk0d9UmECpH5Fprmuv,194622,4,0.7020000000000001,0.67,8,-7.2879999999999985,0,0.111,0.241,1.15e-05,0.202,0.51,118.987
de,86,1,22,2017,de,43571,Mahmut Orhan,Feel - Radio Edit,7Is0OPWVcN8DdZpcNuClcy,172559,4,0.731,0.7559999999999999,1,-4.937,0,0.0436,0.038,0.162,0.157,0.723,121.004
de,92,1,25,2017,de,41678,Maître Gims,Loin - Pilule Violette,3up1uPuvL5vkfJ6aOeSRtD,188040,4,0.83,0.765,7,-4.205,0,0.101,0.0232,0.0159,0.0754,0.3670000000000001,102.028
de,71,1,27,2017,de,70991,Zuna,Wieso?,7mdlZsVJD6HcPuwS3k7e68,162000,4,0.866,0.721,3,-6.234,0,0.0604,0.524,0.638,0.0998,0.736,119.954
de,94,1,29,2017,de,41753,Jane XØ,Love Me,1kFJTEnAvJ70S5mXplUAFR,212427,4,0.616,0.769,1,-1.862,1,0.0371,0.539,0.000171,0.358,0.478,83.51100000000002
de,99,2,1,2017,de,39841,Zuna,Kartell (feat. Azet & Nash),2z7IrWdtG3Rx3xA3Zq2yFK,227231,4,0.693,0.7020000000000001,11,-4.428,0,0.281,0.152,0.0,0.14,0.546,101.776
de,71,2,3,2017,de,73213,Capital Bra,Kuku187,3xLJfPdE8ovTZ0Helln3eV,173253,5,0.736,0.8909999999999999,10,-4.049,0,0.305,0.0548,0.0,0.235,0.638,120.016
de,76,2,3,2017,de,67468,Capital Bra,Was 2 hol 10,7z9Ze7S4jm9q8gUQGQVsHt,186053,5,0.552,0.843,2,-4.9510000000000005,1,0.515,0.0687,0.0,0.056,0.438,124.044
de,81,2,3,2017,de,64046,Capital Bra,Ala'ba'ba,4ZVopOP1QK5OqfW3UE7wft,155400,4,0.701,0.883,2,-4.5139999999999985,1,0.267,0.199,0.0,0.104,0.329,139.813
de,85,2,3,2017,de,60558,Capital Bra,Alle meine Jungs,2FV6EzOFuyjuXv9PtsRpb5,189320,4,0.7809999999999999,0.8320000000000001,5,-4.4910000000000005,0,0.271,0.187,0.0,0.104,0.328,136.067
de,87,2,3,2017,de,58627,Capital Bra,Die Echten,3A2a0y5rcJWhm1GJq04tuV,155427,4,0.662,0.754,1,-4.888,0,0.35700000000000004,0.0793,1.7e-05,0.0691,0.411,99.186
de,93,2,3,2017,de,53187,Capital Bra,Intro,3nkAsKaILW1fTG200Kfyth,150573,4,0.805,0.777,4,-4.717,0,0.243,0.5,0.0,0.294,0.5589999999999999,128.002
de,94,2,3,2017,de,52138,Capital Bra,Nix zu reden,2JU8tyAK0FO17PoJyxMzsq,165813,4,0.629,0.8370000000000001,1,-5.19,1,0.339,0.177,0.0,0.0973,0.298,94.526
de,97,2,3,2017,de,50460,Capital Bra,Zieh zieh zieh,3vk4LWzeNjKD3HIha7yxs3,242787,4,0.7240000000000001,0.711,7,-5.694,1,0.399,0.182,0.0,0.0914,0.343,116.121
de,75,2,5,2017,de,51640,Fitz and The Tantrums,HandClap,7j56HrjR9cGzvekvZY3Faz,193253,4,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.95600000000002
de,91,2,6,2017,de,41006,Kollegah,Einer von Millionen (feat. Motrip),0Z4AOIqWrH3pNwHGScZFuJ,221253,4,0.395,0.7490000000000001,4,-8.914,0,0.35700000000000004,0.333,0.0,0.195,0.486,87.723
de,100,2,9,2017,de,39478,Capital Bra,300 Grad,0mtvyPJfM3BNGInoOGZKPN,193147,4,0.629,0.6990000000000001,1,-6.167999999999998,0,0.153,0.26,0.0,0.122,0.149,118.041
de,75,2,10,2017,de,63101,Majoe,Silberner Ferrari (feat. Farid Bang),0aIhlYp18RtshhAwIHwxKw,283225,4,0.738,0.8140000000000001,0,-5.186,1,0.15,0.308,0.0,0.075,0.569,111.813
de,76,2,10,2017,de,62717,Majoe,"Banger Imperium (feat. Farid Bang, KC Rebell, Jasko, Summer Cem, 18 Karat & Play69) - Bonustrack",5O3wMlZYkeAAGwWiPGPWR5,291422,4,0.601,0.752,7,-6.943,0,0.426,0.595,0.0,0.163,0.317,136.122
de,82,2,10,2017,de,56609,Majoe,Sidechick,0MhAmNC40AUHdpHSq04wsT,188640,4,0.638,0.6,6,-6.941,1,0.35700000000000004,0.181,1.97e-06,0.128,0.763,99.627
de,88,2,10,2017,de,52531,Majoe,Narben (feat. MoTrip),0Mr3MYHrxsKjtq11pemBpu,189425,4,0.525,0.5539999999999999,8,-7.707999999999998,1,0.229,0.197,0.0,0.542,0.5,90.473
de,89,2,10,2017,de,52438,Fler,Predigt,0Sg4VL2zkgb3EzJWbZJoXx,208527,4,0.743,0.29,9,-14.12,0,0.0994,0.16399999999999998,0.00159,0.0979,0.453,124.933
de,94,2,10,2017,de,49998,Majoe,Lass uns gehen (feat. KC Rebell),1auiCkMdXKfIin0EsWFGYJ,183392,5,0.728,0.6809999999999999,11,-6.339,0,0.29600000000000004,0.0951,0.0,0.35200000000000004,0.445,136.174
de,99,2,10,2017,de,48296,Majoe,Stresserblick 2 (feat. Kurdo),6O3MwxCWykOYhMGTKNYeXv,182376,4,0.621,0.669,11,-7.979,1,0.334,0.192,0.0,0.23,0.266,120.354
de,57,2,13,2017,de,65520,Maxwell,Gaspedal,1f0KCTo151gsceJeGMv3vK,152909,4,0.6759999999999999,0.753,9,-5.62,1,0.245,0.29600000000000004,0.0,0.171,0.34600000000000003,93.805
de,100,2,13,2017,de,39300,Wincent Weiss,Feuerwerk,5toMpskhrnl8ByNg0zlB5F,209307,4,0.665,0.8029999999999999,11,-5.754,1,0.0346,0.125,3.14e-06,0.172,0.643,146.014
de,49,2,17,2017,de,105778,Zuna,Cazal,0w6O1J8NjXRgD2uWOIBBqT,182788,4,0.753,0.581,8,-6.4060000000000015,1,0.303,0.151,0.0,0.0973,0.417,89.863
de,64,2,17,2017,de,80359,Kontra K,Diamanten,0RE7AgMKdpcvRkK7EhNoBs,207355,4,0.468,0.8340000000000001,9,-5.898,0,0.391,0.158,0.0,0.282,0.5529999999999999,86.8
de,92,2,17,2017,de,52530,Ufo361,Mister T,3EUJk6XeNpTgXwGQgYqwm9,266400,4,0.6709999999999999,0.7190000000000001,1,-7.631,0,0.24,0.249,0.000813,0.274,0.515,100.003
de,96,2,17,2017,de,49814,The Magician,Tied Up,4MbrdTZFLCP2LLQEL42KIH,196627,4,0.813,0.78,6,-3.863,0,0.0434,0.166,0.0,0.0884,0.54,109.971
de,92,2,18,2017,de,53417,Fake Pictures,Two Princes - Radio Mix,1iTKkkgXj8kJkGdjGGBFqL,181000,4,0.747,0.8029999999999999,2,-5.314,1,0.0345,0.0139,5.479999999999999e-05,0.0668,0.8140000000000001,118.019
de,98,2,20,2017,de,39751,Maxwell,100k,1dAazGFelwADy9weYTniuB,192500,4,0.7659999999999999,0.706,6,-4.066,0,0.309,0.0352,0.0,0.0892,0.535,95.991
de,99,2,22,2017,de,42183,Beginner,Meine Posse,1w7VLLyAq8ZTMHU0niW5mU,221947,4,0.643,0.667,10,-5.818,0,0.225,0.21,0.0,0.117,0.468,177.93400000000003
de,35,2,23,2017,de,113404,Dimitri Vegas & Like Mike,Hey Baby,6yc377A8qxHIjPUcjGD4ET,190813,4,0.6579999999999999,0.88,6,-4.582,0,0.0845,0.0154,0.0,0.235,0.831,90.01799999999999
de,76,2,23,2017,de,52229,Lorenz Büffel,Johnny Däpp,5Qht2aUJcCjRuhrlHvvKt2,223672,4,0.752,0.858,10,-2.901,1,0.126,0.0378,0.0,0.0541,0.731,132.003
de,78,2,23,2017,de,51429,Kasalla,Pirate,7kIrhfPO46VZK8XhToPhHV,236893,4,0.534,0.8809999999999999,6,-4.1960000000000015,0,0.0702,0.00139,0.0,0.183,0.36,132.005
de,85,2,23,2017,de,47975,Querbeat,Nie mehr Fastelovend,7AAcQMV6Uw3YXt9TTx4b6r,208773,4,0.632,0.8320000000000001,4,-5.144,0,0.029,0.00742,0.0,0.285,0.718,139.94799999999998
de,87,2,23,2017,de,47632,Brings,"Polka, Polka, Polka - Single Version",6O0OwJjXAnmrevV7Sadhvx,223213,4,0.816,0.805,9,-4.569,0,0.0568,0.229,0.0,0.0534,0.855,125.025
de,91,2,23,2017,de,46922,Kasalla,Stadt met K,4DnHJ6gI0ohwa4hJ5F63dK,234787,4,0.637,0.873,2,-4.225,1,0.0345,0.0048,0.0,0.0711,0.7,128.003
de,92,3,2,2017,de,45267,Alice Merton,No Roots,4bPWDXpN6MlTZBedxega3X,235813,4,0.863,0.6559999999999999,7,-7.286,1,0.104,0.264,0.00495,0.0712,0.821,115.963
de,82,3,3,2017,de,69255,Maxwell,Diese Beiden,70NqBF3w8WSv05KAD2Vz0F,165642,4,0.632,0.767,7,-4.067,1,0.295,0.0347,0.0,0.171,0.416,84.861
de,86,3,9,2017,de,53720,Luciano,Gauner in Lacoste,7nRcltSQrEnBmVPJQCrzmV,143587,4,0.828,0.7120000000000001,1,-6.856,0,0.43,0.177,0.0,0.139,0.5,147.942
de,82,3,10,2017,de,69803,Kollegah,Legacy,3rJiFJImuDB1FvC1RXdth6,835493,4,0.556,0.8220000000000001,9,-5.296,1,0.345,0.263,0.0,0.153,0.377,88.054
de,90,3,10,2017,de,62318,Ufo361,James Dean,0fIHZ5zjqKVdjzfGayHAHg,268370,4,0.77,0.677,0,-5.2570000000000014,1,0.109,0.127,0.0,0.426,0.13699999999999998,130.04399999999998
de,96,3,10,2017,de,58738,SDP,Echte Freunde,0dOCEL0ljhxMEfXR8g7cRG,227459,4,0.665,0.557,4,-5.817,0,0.0407,0.4970000000000001,1.22e-06,0.117,0.355,147.96
de,50,3,15,2017,de,89744,Zuna,Nummer 1,3sgGmPQD2J6aQduN36RDBO,211351,4,0.823,0.514,4,-7.9689999999999985,0,0.421,0.231,3.82e-06,0.18600000000000005,0.515,111.24
de,45,3,17,2017,de,114419,Marteria,Aliens,07KbI05QnjX8IbDBDRySxR,222040,4,0.769,0.8740000000000001,10,-2.951,0,0.142,0.0403,0.0,0.1,0.67,145.0
de,52,3,17,2017,de,100784,Kontra K,Mehr als ein Job,6hyQOWD7kUVEJTjIHtJXdM,190529,4,0.542,0.8190000000000001,1,-7.683,0,0.329,0.115,0.0,0.113,0.464,191.898
de,71,3,17,2017,de,77343,Adel Tawil,Bis hier und noch weiter,5y2qTBdWUFNgSPOygSWOMe,228053,4,0.745,0.872,8,-2.629,1,0.203,0.134,0.0,0.253,0.525,90.983
de,76,3,17,2017,de,74307,Kraftklub,Dein Lied,1OZckfI4Mcx6ZG9gaasb47,235547,3,0.622,0.522,9,-5.749,0,0.0345,0.585,0.0,0.0699,0.341,126.425
de,52,3,22,2017,de,83683,Maxwell,Stress mit mir,16nn9U3bhRfDgOxK1rp3WC,141994,4,0.8,0.948,6,-5.939,0,0.304,0.08900000000000001,0.0,0.107,0.725,124.033
de,56,3,24,2017,de,89017,Maxwell,Es Rollt,3J3JcR6Akadd7R42qoqdhy,224967,4,0.431,0.647,2,-6.0139999999999985,1,0.0707,0.0278,0.0,0.0638,0.194,106.347
de,58,3,24,2017,de,84452,Maxwell,"Gezogen, Gezielt, Geschossen, Getroffen!",6OThGIkkHcL6cJ8nJawjpq,155987,4,0.66,0.8240000000000001,0,-6.0779999999999985,1,0.179,0.338,1.77e-05,0.371,0.376,126.155
de,63,3,24,2017,de,80859,Maxwell,Fressen und Gefressen werden,6kaTpmTsLM36bNwm3ZyE3h,196937,4,0.638,0.804,1,-4.75,1,0.243,0.106,0.0,0.108,0.394,88.821
de,79,3,24,2017,de,74561,Maxwell,Action,6nBcD1J3L7qrgaEknTKNhv,171992,4,0.652,0.7090000000000001,7,-7.796,1,0.368,0.264,0.0,0.102,0.506,97.953
de,81,3,24,2017,de,74456,Maxwell,1ne Million,4M3xIXqnGGmiXkcNTi3HGw,160200,4,0.452,0.809,7,-5.4129999999999985,1,0.35600000000000004,0.116,0.0,0.81,0.664,186.105
de,84,3,24,2017,de,73025,Maxwell,Stadion Voll,7yLypiPQQt7SPG7I26mq2l,188989,4,0.7909999999999999,0.7829999999999999,10,-6.41,0,0.32299999999999995,0.374,0.0,0.16399999999999998,0.563,130.015
de,85,3,24,2017,de,72347,Maxwell,Gangzeichen,6zd31HpApjec1ldpS1E4Xu,225953,4,0.4320000000000001,0.7659999999999999,7,-5.363,1,0.407,0.0759,0.0,0.621,0.6679999999999999,80.298
de,92,3,24,2017,de,68263,Maxwell,Neben der Spur,4WkcGT6VQndAd1rtRa8f8t,168972,5,0.613,0.7509999999999999,8,-6.245,0,0.34600000000000003,0.142,0.0,0.157,0.31,129.993
de,93,3,24,2017,de,67687,Maxwell,Nix war Geplant,1PUAtAZlCOZAlCMxsW5EDk,181073,4,0.685,0.825,1,-5.051,1,0.29100000000000004,0.113,0.0,0.158,0.451,93.066
de,96,3,24,2017,de,65400,Maxwell,Intro,6vfP0J7WLSSEFJl8551gID,169485,4,0.498,0.843,2,-5.377000000000002,1,0.157,0.223,0.0,0.412,0.282,89.37
de,99,3,25,2017,de,59729,Luciano,Jäger,4CGkQ2Vl5pW7SGWaan6R2p,201627,4,0.7909999999999999,0.659,1,-7.085,1,0.26,0.037000000000000005,0.0,0.0923,0.39,141.877
de,100,3,27,2017,de,48404,Kurdo,Ya Salam,5fpujciVjGBhnR2XFx06E7,218600,4,0.932,0.728,6,-5.97,1,0.229,0.0617,0.0,0.0461,0.815,108.01
de,39,3,31,2017,de,124658,Ufo361,Für die Gang,5TKIutymE7YA4mTcLa9eAQ,200930,4,0.764,0.536,11,-9.177,0,0.263,0.0487,2.76e-06,0.221,0.315,129.054
de,94,4,1,2017,de,55923,RIN,Doverstreet,2Xqwc88RkTu9Ybwn6oS7Ea,185131,4,0.809,0.537,0,-9.341,0,0.0572,0.4920000000000001,0.0985,0.102,0.649,149.94799999999995
de,50,4,7,2017,de,98798,Kontra K,Plem Plem (feat. Raf Camora & Bonez MC),0UD507pTePjxhtnpTOWmKX,270800,4,0.743,0.7020000000000001,9,-6.849,0,0.224,0.18,0.0,0.11,0.35100000000000003,128.054
de,80,4,7,2017,de,64487,Die Toten Hosen,Unter den Wolken,0QjDsAtLPHcD391U6VtxdH,214560,4,0.529,0.858,6,-3.069,1,0.0364,0.00172,0.0,0.0753,0.639,141.009
de,86,4,8,2017,de,59681,Bushido,Gehen wir rein,2PxZiMTSDHIuFLiuF14Qgf,237960,4,0.742,0.637,2,-7.053,1,0.246,0.276,0.0,0.0959,0.506,113.024
de,52,4,14,2017,de,99553,Zuna,Original,5nm2zzI4IUPdyVhTZ5QvmR,236444,4,0.7609999999999999,0.654,10,-7.25,0,0.0692,0.428,0.0104,0.0901,0.6890000000000001,110.002
de,56,4,14,2017,de,94009,Zuna,Czech Republic,3KIojVo2dIYpClKTlAiLjA,147285,4,0.906,0.728,11,-6.131,0,0.266,0.264,0.0,0.104,0.16699999999999998,117.083
de,57,4,14,2017,de,90387,Zuna,Baby,3W3vuTYWb5k8yNgrnYWJuf,210420,5,0.484,0.7490000000000001,10,-5.8020000000000005,0,0.376,0.0452,0.0,0.147,0.521,112.991
de,60,4,14,2017,de,87322,Zuna,Viertel,0hz4N3VVMKNkXZjF8MIJUG,165347,4,0.6559999999999999,0.52,6,-7.21,0,0.298,0.166,0.114,0.23,0.0937,89.965
de,64,4,14,2017,de,80771,Zuna,Mele 7,7nhYUvJs6zPXK6jBhYqcY4,113903,4,0.741,0.368,4,-12.862,0,0.106,0.613,4.97e-06,0.0913,0.194,105.012
de,65,4,14,2017,de,78782,Zuna,Lhamdela,1SeZs505JPVuppxhPulyug,166780,4,0.7559999999999999,0.5710000000000001,6,-9.803,1,0.0687,0.468,0.0606,0.108,0.445,118.007
de,69,4,14,2017,de,76904,Zuna,Guck Mama,4ebyxcj1PnmLXRFFpWegGY,173611,4,0.752,0.6579999999999999,1,-6.335,1,0.264,0.00813,0.0,0.0703,0.259,89.869
de,70,4,14,2017,de,76627,Zuna,Dale,2WJ8HV2cH44KtNlIWdGcwh,242005,4,0.7440000000000001,0.787,9,-7.676,0,0.0425,0.115,0.428,0.122,0.467,115.008
de,71,4,14,2017,de,74781,Zuna,Ghetto,1QzjtS7kXYGPUQF1lbcX1f,217148,4,0.904,0.675,9,-8.654,0,0.077,0.0246,0.00238,0.15,0.769,126.001
de,82,4,14,2017,de,68068,Zuna,Volles Magazin,2GIK8DmzMAPdZTNXLGW7v3,196820,4,0.716,0.499,2,-9.006,0,0.0786,0.64,0.00212,0.11,0.199,128.034
de,96,4,14,2017,de,60120,Zuna,KMN,5IGMvoiWGZISxUMF7Dk3jC,194315,4,0.485,0.508,5,-10.63,0,0.258,0.83,6.32e-05,0.18,0.512,181.011
de,100,4,14,2017,de,59099,Zuna,Cazal - Remix,6jWw1CNK1lQ3gBbmV1slg4,176004,4,0.598,0.6829999999999999,0,-5.214,0,0.406,0.209,0.0,0.118,0.602,179.78599999999997
de,95,4,19,2017,de,48044,Zuna,Real Madrid,68iAusaBHPveuApLPDxamN,133385,4,0.85,0.804,9,-5.159,0,0.0734,0.516,0.000863,0.0872,0.708,130.055
de,97,4,19,2017,de,47877,Welshly Arms,Legendary,1HxvdVlvQH5NUPi1wsq5L1,230697,4,0.529,0.63,6,-5.412000000000001,0,0.0394,0.0503,0.0,0.099,0.4270000000000001,141.594
de,96,4,20,2017,de,49609,Kontra K,Gift (feat. BTNG & AK Ausser Kontrolle),3nbtUeypf5UJvxBNA9KCJD,234518,5,0.604,0.705,0,-5.749,1,0.404,0.615,0.0,0.0973,0.662,117.412
de,47,4,21,2017,de,111743,KC Rebell,Nicht jetzt,0RCSckg7PFBBfwG73ydbOG,178170,4,0.8340000000000001,0.841,10,-6.249,0,0.17600000000000002,0.00498,2.93e-05,0.5,0.378,116.029
de,53,4,21,2017,de,94602,Nimo,LFR,25qiaiBRyMFOktyaeQSMon,265587,4,0.905,0.8240000000000001,9,-5.052,0,0.0884,0.0467,0.0,0.0555,0.647,120.086
de,84,4,21,2017,de,60673,Adel Tawil,Ist da jemand,1QzmdyU1N47jAj0ao5IvlW,223827,4,0.647,0.76,1,-3.831,1,0.0363,0.472,0.0,0.0933,0.493,145.917
de,77,4,24,2017,de,53760,Mert,Boxerschnitt,3zgZC7oLVaBA9OkHpqxKY7,210820,4,0.875,0.599,2,-8.064,1,0.28,0.0897,1.03e-06,0.103,0.52,96.012
